Pais,Code,Ano,Eolica,Solar,Outras Fontes,Hidroeletrica,Continente,Sub-região
South Korea,KOR,1990,0.0,0.001,0.0,4.683946,Asia,Eastern Asia
South Korea,KOR,1991,0.0,0.001,0.0,3.486046,Asia,Eastern Asia
South Korea,KOR,1992,0.0,0.002,0.0,3.097448,Asia,Eastern Asia
South Korea,KOR,1993,0.001,0.002,0.0,4.227549,Asia,Eastern Asia
South Korea,KOR,1994,0.001,0.002,0.0,2.346092,Asia,Eastern Asia
South Korea,KOR,1995,0.0,0.002,0.25,2.759923,Asia,Eastern Asia
South Korea,KOR,1996,0.0,0.003,0.403,2.424357,Asia,Eastern Asia
South Korea,KOR,1997,0.001,0.003,0.078,2.813992,Asia,Eastern Asia
South Korea,KOR,1998,0.002,0.004,0.058,4.279418,Asia,Eastern Asia
South Korea,KOR,1999,0.005839,0.004572,0.087,4.15926,Asia,Eastern Asia
South Korea,KOR,2000,0.016685,0.005284,0.079,4.009553,Asia,Eastern Asia
South Korea,KOR,2001,0.01259,0.006184,0.088,2.329938791,Asia,Eastern Asia
South Korea,KOR,2002,0.014881,0.007044,0.179,3.2327778,Asia,Eastern Asia
South Korea,KOR,2003,0.024865,0.007752,0.188,4.885576514,Asia,Eastern Asia
South Korea,KOR,2004,0.047442,0.009872,0.292869218,4.3110792,Asia,Eastern Asia
South Korea,KOR,2005,0.129888,0.014399,0.259813729,3.673299595,Asia,Eastern Asia
South Korea,KOR,2006,0.238911,0.031022,0.241290189,3.467537745,Asia,Eastern Asia
South Korea,KOR,2007,0.375641,0.071279,0.383904244,3.631649214,Asia,Eastern Asia
South Korea,KOR,2008,0.436034,0.284315,0.653075825,3.070111801,Asia,Eastern Asia
South Korea,KOR,2009,0.685353,0.566191,0.539064507,2.813171173,Asia,Eastern Asia
South Korea,KOR,2010,0.81695,0.772801,2.888306639,3.681969249,Asia,Eastern Asia
South Korea,KOR,2011,0.862884,0.917198,5.812305053,4.597667427,Asia,Eastern Asia
South Korea,KOR,2012,0.91276,1.103227,6.601881866,3.969038233,Asia,Eastern Asia
South Korea,KOR,2013,1.148179,1.605182,7.406297,4.289267433,Asia,Eastern Asia
South Korea,KOR,2014,1.145557,2.5563,10.99383336,2.75141884,Asia,Eastern Asia
South Korea,KOR,2015,1.342439,3.979158353,11.99635125,2.145719306,Asia,Eastern Asia
South Korea,KOR,2016,1.683142151,5.122441417,12.1300763,2.846275214,Asia,Eastern Asia
South Korea,KOR,2017,2.169014326,7.056219269,14.92012799,2.808820481,Asia,Eastern Asia
South Korea,KOR,2018,2.464878951,9.208098859,15.50369625,3.359417838,Asia,Eastern Asia
South Korea,KOR,2019,2.679157884,12.99601799,14.85108077,2.788678802,Asia,Eastern Asia
South Korea,KOR,2020,3.139589,16.568756,17.34024956,3.877981,Asia,Eastern Asia
Spain,ESP,1965,0.0,0.0,0.0,19.687,Europe,Southern Europe
Spain,ESP,1966,0.0,0.0,0.0,27.258,Europe,Southern Europe
Spain,ESP,1967,0.0,0.0,0.0,22.657,Europe,Southern Europe
Spain,ESP,1968,0.0,0.0,0.0,24.388,Europe,Southern Europe
Spain,ESP,1969,0.0,0.0,0.0,30.603,Europe,Southern Europe
Spain,ESP,1970,0.0,0.0,0.047,27.772,Europe,Southern Europe
Spain,ESP,1971,0.0,0.0,0.052,31.816,Europe,Southern Europe
Spain,ESP,1972,0.0,0.0,0.061,35.469,Europe,Southern Europe
Spain,ESP,1973,0.0,0.0,0.056,28.912,Europe,Southern Europe
Spain,ESP,1974,0.0,0.0,0.051,30.568,Europe,Southern Europe
Spain,ESP,1975,0.0,0.0,0.113,26.065,Europe,Southern Europe
Spain,ESP,1976,0.0,0.0,0.187,20.932,Europe,Southern Europe
Spain,ESP,1977,0.0,0.0,0.309,39.628,Europe,Southern Europe
Spain,ESP,1978,0.0,0.0,0.316,40.251,Europe,Southern Europe
Spain,ESP,1979,0.0,0.0,0.251,46.397,Europe,Southern Europe
Spain,ESP,1980,0.0,0.0,0.362,29.55,Europe,Southern Europe
Spain,ESP,1981,0.0,0.0,0.424,21.942,Europe,Southern Europe
Spain,ESP,1982,0.0,0.0,0.487,26.331,Europe,Southern Europe
Spain,ESP,1983,0.0,0.0,0.56,27.047,Europe,Southern Europe
Spain,ESP,1984,0.0,0.0,0.55,31.484,Europe,Southern Europe
Spain,ESP,1985,0.0,0.0,0.611,31.287,Europe,Southern Europe
Spain,ESP,1986,0.0,0.0,0.538,26.494,Europe,Southern Europe
Spain,ESP,1987,0.0,0.0,0.563,27.383,Europe,Southern Europe
Spain,ESP,1988,0.0,0.0,0.673,35.246,Europe,Southern Europe
Spain,ESP,1989,0.013,0.006060606,0.578,19.349,Europe,Southern Europe
Spain,ESP,1990,0.014,0.006,0.542,25.414,Europe,Southern Europe
Spain,ESP,1991,0.015,0.007,0.542,27.282,Europe,Southern Europe
Spain,ESP,1992,0.103,0.008,0.575,18.92,Europe,Southern Europe
Spain,ESP,1993,0.116,0.009,0.579,24.377,Europe,Southern Europe
Spain,ESP,1994,0.175,0.01,0.639,28.18,Europe,Southern Europe
Spain,ESP,1995,0.27,0.015,1.011,23.112,Europe,Southern Europe
Spain,ESP,1996,0.364,0.012,1.083,39.802,Europe,Southern Europe
Spain,ESP,1997,0.742,0.013,1.463,34.778,Europe,Southern Europe
Spain,ESP,1998,1.352,0.015,1.531,34.005,Europe,Southern Europe
Spain,ESP,1999,2.744,0.017,1.724,22.863,Europe,Southern Europe
Spain,ESP,2000,4.727,0.018,1.493,29.57,Europe,Southern Europe
Spain,ESP,2001,6.759,0.024,1.631,41.027,Europe,Southern Europe
Spain,ESP,2002,9.342,0.03,2.586,22.92,Europe,Southern Europe
Spain,ESP,2003,12.075,0.041,3.184,41.054,Europe,Southern Europe
Spain,ESP,2004,15.7,0.056,3.33,31.676,Europe,Southern Europe
Spain,ESP,2005,21.176,0.041,2.653,17.872,Europe,Southern Europe
Spain,ESP,2006,23.297,0.119,2.774,25.89,Europe,Southern Europe
Spain,ESP,2007,27.568,0.508,2.898,27.233,Europe,Southern Europe
Spain,ESP,2008,32.946,2.578,3.255,23.532,Europe,Southern Europe
Spain,ESP,2009,37.88690305,6.066934673,3.40880922,26.35247791,Europe,Southern Europe
Spain,ESP,2010,43.68135736,7.064428643,3.8176439,42.03569621,Europe,Southern Europe
Spain,ESP,2011,42.433,8.679536284,4.515,30.596,Europe,Southern Europe
Spain,ESP,2012,49.472,11.96590945,4.97700946,20.545,Europe,Southern Europe
Spain,ESP,2013,55.76712989,13.11088913,5.290420845,36.77989838,Europe,Southern Europe
Spain,ESP,2014,52.013,13.67302681,5.414056768,39.169,Europe,Southern Europe
Spain,ESP,2015,49.325,13.85842969,5.764167334,28.14,Europe,Southern Europe
Spain,ESP,2016,48.914,13.64170068,5.664680366,36.38557083,Europe,Southern Europe
Spain,ESP,2017,49.127,14.32067117,6.078,18.322,Europe,Southern Europe
Spain,ESP,2018,50.896,12.744,6.175546925,34.334,Europe,Southern Europe
Spain,ESP,2019,53.08907023,15.10828678,5.63706481,22.4860773,Europe,Southern Europe
Spain,ESP,2020,53.22096655,20.805361,6.494382277,27.49564095,Europe,Southern Europe
Sri Lanka,LKA,1965,0.0,0.0,0.0,0.365,Asia,Southern Asia
Sri Lanka,LKA,1966,0.0,0.0,0.0,0.399,Asia,Southern Asia
Sri Lanka,LKA,1967,0.0,0.0,0.0,0.41,Asia,Southern Asia
Sri Lanka,LKA,1968,0.0,0.0,0.0,0.474,Asia,Southern Asia
Sri Lanka,LKA,1969,0.0,0.0,0.0,0.549,Asia,Southern Asia
Sri Lanka,LKA,1970,0.0,0.0,0.0,0.7403,Asia,Southern Asia
Sri Lanka,LKA,1971,0.0,0.0,0.0,0.8255,Asia,Southern Asia
Sri Lanka,LKA,1972,0.0,0.0,0.0,0.8471,Asia,Southern Asia
Sri Lanka,LKA,1973,0.0,0.0,0.0,0.6957,Asia,Southern Asia
Sri Lanka,LKA,1974,0.0,0.0,0.0,0.9976,Asia,Southern Asia
Sri Lanka,LKA,1975,0.0,0.0,0.0,1.0766,Asia,Southern Asia
Sri Lanka,LKA,1976,0.0,0.0,0.0,1.1095,Asia,Southern Asia
Sri Lanka,LKA,1977,0.0,0.0,0.0,1.2139,Asia,Southern Asia
Sri Lanka,LKA,1978,0.0,0.0,0.0,1.3663,Asia,Southern Asia
Sri Lanka,LKA,1979,0.0,0.0,0.0,1.4618,Asia,Southern Asia
Sri Lanka,LKA,1980,0.0,0.0,0.0,1.4801,Asia,Southern Asia
Sri Lanka,LKA,1981,0.0,0.0,0.0,1.5716,Asia,Southern Asia
Sri Lanka,LKA,1982,0.0,0.0,0.0,1.6076,Asia,Southern Asia
Sri Lanka,LKA,1983,0.0,0.0,0.0,1.2172,Asia,Southern Asia
Sri Lanka,LKA,1984,0.0,0.0,0.0,2.0922,Asia,Southern Asia
Sri Lanka,LKA,1985,0.0,0.0,0.0,2.3956,Asia,Southern Asia
Sri Lanka,LKA,1986,0.0,0.0,0.0,2.6451,Asia,Southern Asia
Sri Lanka,LKA,1987,0.0,0.0,0.0,2.177,Asia,Southern Asia
Sri Lanka,LKA,1988,0.0,0.0,0.0,2.5967,Asia,Southern Asia
Sri Lanka,LKA,1989,0.0,0.0,0.0,2.8012,Asia,Southern Asia
Sri Lanka,LKA,1990,0.0,0.0,0.0,3.1448,Asia,Southern Asia
Sri Lanka,LKA,1991,0.0,0.0,0.0,3.1166,Asia,Southern Asia
Sri Lanka,LKA,1992,0.0,0.0,0.0,2.8999,Asia,Southern Asia
Sri Lanka,LKA,1993,0.0,0.0,0.0,3.796,Asia,Southern Asia
Sri Lanka,LKA,1994,0.0,0.0,0.0,4.0891,Asia,Southern Asia
Sri Lanka,LKA,1995,0.0,0.0,0.0,4.5141,Asia,Southern Asia
Sri Lanka,LKA,1996,0.0,0.0,0.0,3.2519,Asia,Southern Asia
Sri Lanka,LKA,1997,0.0,0.0,0.0,3.44727,Asia,Southern Asia
Sri Lanka,LKA,1998,0.0,0.0,0.0,3.91495,Asia,Southern Asia
Sri Lanka,LKA,1999,0.0035,0.0,0.0,4.177493601,Asia,Southern Asia
Sri Lanka,LKA,2000,0.0034,0.000432,0.0,3.204207588,Asia,Southern Asia
Sri Lanka,LKA,2001,0.0035,0.000903096,0.0,3.117843673,Asia,Southern Asia
Sri Lanka,LKA,2002,0.003605747,0.001501112,0.0,2.700411679,Asia,Southern Asia
Sri Lanka,LKA,2003,0.003405747,0.002403992,0.0,3.318741679,Asia,Southern Asia
Sri Lanka,LKA,2004,0.002705747,0.003539072,0.00012,2.969222677,Asia,Southern Asia
Sri Lanka,LKA,2005,0.002405747,0.004615336,0.00228,3.459531715,Asia,Southern Asia
Sri Lanka,LKA,2006,0.002305747,0.00538678,0.00178,4.643376882,Asia,Southern Asia
Sri Lanka,LKA,2007,0.002305747,0.00597646,0.0011,3.956473213,Asia,Southern Asia
Sri Lanka,LKA,2008,0.003241747,0.006375132,0.00572,4.139192911,Asia,Southern Asia
Sri Lanka,LKA,2009,0.003501447,0.006787804,0.02301,3.891111071,Asia,Southern Asia
Sri Lanka,LKA,2010,0.053161447,0.007195476,0.03251,5.644559257,Asia,Southern Asia
Sri Lanka,LKA,2011,0.091620447,0.008714148,0.031626,4.583891665,Asia,Southern Asia
Sri Lanka,LKA,2012,0.146807747,0.01000782,0.022173,3.302163522,Asia,Southern Asia
Sri Lanka,LKA,2013,0.234581747,0.01438312,0.026389,6.929242522,Asia,Southern Asia
Sri Lanka,LKA,2014,0.272453747,0.02808402,0.041393,4.562648522,Asia,Southern Asia
Sri Lanka,LKA,2015,0.34321,0.04872,0.05731,5.97989,Asia,Southern Asia
Sri Lanka,LKA,2016,0.34487,0.08297,0.07196,4.23154,Asia,Southern Asia
Sri Lanka,LKA,2017,0.36681,0.22461,0.067,4.03136,Asia,Southern Asia
Sri Lanka,LKA,2018,0.32631,0.32131,0.0871,6.41146,Asia,Southern Asia
Sri Lanka,LKA,2019,0.32631,0.373369488,0.092725954,4.843314371,Asia,Southern Asia
Sri Lanka,LKA,2020,0.640045197,0.400155745,0.092725954,4.976242168,Asia,Southern Asia
Sweden,SWE,1965,0.0,0.0,0.0,46.423,Europe,Northern Europe
Sweden,SWE,1966,0.0,0.0,0.0,45.489,Europe,Northern Europe
Sweden,SWE,1967,0.0,0.0,0.0,49.286,Europe,Northern Europe
Sweden,SWE,1968,0.0,0.0,0.0,48.739,Europe,Northern Europe
Sweden,SWE,1969,0.0,0.0,0.0,41.83,Europe,Northern Europe
Sweden,SWE,1970,0.0,0.0,0.13,41.489,Europe,Northern Europe
Sweden,SWE,1971,0.0,0.0,0.16,52.012,Europe,Northern Europe
Sweden,SWE,1972,0.0,0.0,0.226,53.743,Europe,Northern Europe
Sweden,SWE,1973,0.0,0.0,0.399,59.872,Europe,Northern Europe
Sweden,SWE,1974,0.0,0.0,0.357,57.265,Europe,Northern Europe
Sweden,SWE,1975,0.0,0.0,0.31,57.648,Europe,Northern Europe
Sweden,SWE,1976,0.0,0.0,0.354,54.832,Europe,Northern Europe
Sweden,SWE,1977,0.0,0.0,0.36,53.495,Europe,Northern Europe
Sweden,SWE,1978,0.0,0.0,0.276,57.753,Europe,Northern Europe
Sweden,SWE,1979,0.0,0.0,0.347,61.08,Europe,Northern Europe
Sweden,SWE,1980,0.0,0.0,0.721,58.868,Europe,Northern Europe
Sweden,SWE,1981,0.0,0.0,0.921,59.753,Europe,Northern Europe
Sweden,SWE,1982,0.0,0.0,1.002,55.066,Europe,Northern Europe
Sweden,SWE,1983,0.003,0.0,1.447,63.544,Europe,Northern Europe
Sweden,SWE,1984,0.005,0.0,1.848,67.906,Europe,Northern Europe
Sweden,SWE,1985,0.006,0.0,1.802,70.988,Europe,Northern Europe
Sweden,SWE,1986,0.006,0.0,1.98,60.933,Europe,Northern Europe
Sweden,SWE,1987,0.006,0.0,1.959,71.854,Europe,Northern Europe
Sweden,SWE,1988,0.005,0.0,2.041,69.883,Europe,Northern Europe
Sweden,SWE,1989,0.005,0.0,2.189,71.75,Europe,Northern Europe
Sweden,SWE,1990,0.006,0.0,1.943,72.509,Europe,Northern Europe
Sweden,SWE,1991,0.013,0.0,1.86,63.249,Europe,Northern Europe
Sweden,SWE,1992,0.031,0.0,2.01,74.364,Europe,Northern Europe
Sweden,SWE,1993,0.052,0.001,2.171,74.647,Europe,Northern Europe
Sweden,SWE,1994,0.075,0.001,2.229,59.097,Europe,Northern Europe
Sweden,SWE,1995,0.105,0.001,2.354,68.096,Europe,Northern Europe
Sweden,SWE,1996,0.144,0.001,2.118,51.74,Europe,Northern Europe
Sweden,SWE,1997,0.203,0.001,2.773,69.056,Europe,Northern Europe
Sweden,SWE,1998,0.308,0.001,2.78,74.743,Europe,Northern Europe
Sweden,SWE,1999,0.358,0.001,2.697,71.691,Europe,Northern Europe
Sweden,SWE,2000,0.457,0.001,4.098,78.584,Europe,Northern Europe
Sweden,SWE,2001,0.482,0.002,3.777,79.061,Europe,Northern Europe
Sweden,SWE,2002,0.608,0.002,4.175,66.358,Europe,Northern Europe
Sweden,SWE,2003,0.679,0.002,4.51,53.54,Europe,Northern Europe
Sweden,SWE,2004,0.85,0.002,7.201,60.588,Europe,Northern Europe
Sweden,SWE,2005,0.949,0.002,7.491,72.692,Europe,Northern Europe
Sweden,SWE,2006,0.987,0.002,8.359,61.638,Europe,Northern Europe
Sweden,SWE,2007,1.43,0.003,9.836,66.163,Europe,Northern Europe
Sweden,SWE,2008,1.996,0.004,10.337,68.997,Europe,Northern Europe
Sweden,SWE,2009,2.485,0.007,11.46,65.414,Europe,Northern Europe
Sweden,SWE,2010,3.502,0.009,12.192,66.398,Europe,Northern Europe
Sweden,SWE,2011,6.078,0.013,11.536,67.064,Europe,Northern Europe
Sweden,SWE,2012,7.165,0.019,12.194,78.939,Europe,Northern Europe
Sweden,SWE,2013,9.842,0.035,11.45,61.361,Europe,Northern Europe
Sweden,SWE,2014,11.234,0.047,10.696,63.763,Europe,Northern Europe
Sweden,SWE,2015,16.268,0.097,10.765,75.312,Europe,Northern Europe
Sweden,SWE,2016,15.479,0.143,11.488078,62.018,Europe,Northern Europe
Sweden,SWE,2017,17.609,0.23,12.076,64.964,Europe,Northern Europe
Sweden,SWE,2018,16.623,0.391,11.913,62.05,Europe,Northern Europe
Sweden,SWE,2019,19.847,0.663,13.036,65.207,Europe,Northern Europe
Sweden,SWE,2020,28.07137706,1.056428571,10.99134018,73.34343572,Europe,Northern Europe
Switzerland,CHE,1965,0.0,0.0,0.0,24.097282,Europe,Western Europe
Switzerland,CHE,1966,0.0,0.0,0.0,27.518608,Europe,Western Europe
Switzerland,CHE,1967,0.0,0.0,0.0,29.8502124,Europe,Western Europe
Switzerland,CHE,1968,0.0,0.0,0.0,29.515338,Europe,Western Europe
Switzerland,CHE,1969,0.0,0.0,0.0,28.2451314,Europe,Western Europe
Switzerland,CHE,1970,0.0,0.0,0.0,29.1726276,Europe,Western Europe
Switzerland,CHE,1971,0.0,0.0,0.0,29.043726,Europe,Western Europe
Switzerland,CHE,1972,0.0,0.0,0.0,24.2340336,Europe,Western Europe
Switzerland,CHE,1973,0.0,0.0,0.0,26.5866066,Europe,Western Europe
Switzerland,CHE,1974,0.0,0.0,0.0,27.8503924,Europe,Western Europe
Switzerland,CHE,1975,0.0,0.0,0.0,32.2357896,Europe,Western Europe
Switzerland,CHE,1976,0.0,0.0,0.0,25.8494028,Europe,Western Europe
Switzerland,CHE,1977,0.0,0.0,0.0,34.8898818,Europe,Western Europe
Switzerland,CHE,1978,0.0,0.0,0.098,31.5605258,Europe,Western Europe
Switzerland,CHE,1979,0.0,0.0,0.287,29.6843792,Europe,Western Europe
Switzerland,CHE,1980,0.0,0.0,0.173,33.4479334,Europe,Western Europe
Switzerland,CHE,1981,0.0,0.0,0.436,35.1250786,Europe,Western Europe
Switzerland,CHE,1982,0.0,0.0,0.39,35.9714108,Europe,Western Europe
Switzerland,CHE,1983,0.0,0.0,0.396,35.0628518,Europe,Western Europe
Switzerland,CHE,1984,0.0,0.0,0.369,29.8938642,Europe,Western Europe
Switzerland,CHE,1985,0.0,0.0,0.365,32.05207071,Europe,Western Europe
Switzerland,CHE,1986,0.0,0.0,0.458,32.90528283,Europe,Western Europe
Switzerland,CHE,1987,0.0,0.0,0.511,34.67469697,Europe,Western Europe
Switzerland,CHE,1988,0.0,0.0,0.513,35.79507071,Europe,Western Europe
Switzerland,CHE,1989,0.0,0.0,0.529,29.77492929,Europe,Western Europe
Switzerland,CHE,1990,0.0,0.001,0.438,29.79784848,Europe,Western Europe
Switzerland,CHE,1991,0.0,0.002,0.436,32.08016162,Europe,Western Europe
Switzerland,CHE,1992,0.0,0.003,0.485,32.70365657,Europe,Western Europe
Switzerland,CHE,1993,0.0,0.004,0.491,35.78119192,Europe,Western Europe
Switzerland,CHE,1994,0.0,0.005,0.55,39.07255556,Europe,Western Europe
Switzerland,CHE,1995,0.0,0.006,0.574,35.17156566,Europe,Western Europe
Switzerland,CHE,1996,0.001,0.007,0.614,28.7479798,Europe,Western Europe
Switzerland,CHE,1997,0.002,0.007,0.658,34.04645455,Europe,Western Europe
Switzerland,CHE,1998,0.003,0.008,0.689,33.47541414,Europe,Western Europe
Switzerland,CHE,1999,0.003,0.01,0.749,40.00826263,Europe,Western Europe
Switzerland,CHE,2000,0.003,0.011,0.833,36.83733333,Europe,Western Europe
Switzerland,CHE,2001,0.004,0.013,0.876,41.32287879,Europe,Western Europe
Switzerland,CHE,2002,0.005,0.015,0.909,35.17181818,Europe,Western Europe
Switzerland,CHE,2003,0.005,0.018,0.93,34.76713131,Europe,Western Europe
Switzerland,CHE,2004,0.006,0.018,0.97,33.75171717,Europe,Western Europe
Switzerland,CHE,2005,0.008,0.021,1.016,31.22989899,Europe,Western Europe
Switzerland,CHE,2006,0.015,0.024,1.135,30.96185859,Europe,Western Europe
Switzerland,CHE,2007,0.016,0.029,1.179,35.25340404,Europe,Western Europe
Switzerland,CHE,2008,0.019,0.037,1.229,36.03938384,Europe,Western Europe
Switzerland,CHE,2009,0.023,0.054,1.229,35.72711111,Europe,Western Europe
Switzerland,CHE,2010,0.037,0.094,1.272,36.06428283,Europe,Western Europe
Switzerland,CHE,2011,0.07,0.168,1.385,32.39336364,Europe,Western Europe
Switzerland,CHE,2012,0.088,0.299,1.527,38.60409091,Europe,Western Europe
Switzerland,CHE,2013,0.09,0.5,1.607,38.46471717,Europe,Western Europe
Switzerland,CHE,2014,0.101,0.842,1.671,38.04005051,Europe,Western Europe
Switzerland,CHE,2015,0.11,1.119,1.601,38.26184848,Europe,Western Europe
Switzerland,CHE,2016,0.109,1.333,1.725,34.62792929,Europe,Western Europe
Switzerland,CHE,2017,0.133,1.683,1.838,34.09536364,Europe,Western Europe
Switzerland,CHE,2018,0.122,1.945,1.811,34.60919092,Europe,Western Europe
Switzerland,CHE,2019,0.146,2.178,1.862,37.63396899,Europe,Western Europe
Switzerland,CHE,2020,0.169359999,2.623314388,1.941606801,37.69396899,Europe,Western Europe
Taiwan,TWN,1965,0.0,0.0,0.0,2.586,Asia,Eastern Asia
Taiwan,TWN,1966,0.0,0.0,0.0,2.661,Asia,Eastern Asia
Taiwan,TWN,1967,0.0,0.0,0.0,2.634,Asia,Eastern Asia
Taiwan,TWN,1968,0.0,0.0,0.0,3.864,Asia,Eastern Asia
Taiwan,TWN,1969,0.0,0.0,0.0,3.052,Asia,Eastern Asia
Taiwan,TWN,1970,0.0,0.0,0.0,2.865,Asia,Eastern Asia
Taiwan,TWN,1971,0.0,0.0,0.0,3.091,Asia,Eastern Asia
Taiwan,TWN,1972,0.0,0.0,0.0,3.636,Asia,Eastern Asia
Taiwan,TWN,1973,0.0,0.0,0.0,3.399,Asia,Eastern Asia
Taiwan,TWN,1974,0.0,0.0,0.0,4.705,Asia,Eastern Asia
Taiwan,TWN,1975,0.0,0.0,0.0,5.261,Asia,Eastern Asia
Taiwan,TWN,1976,0.0,0.0,0.0,4.282,Asia,Eastern Asia
Taiwan,TWN,1977,0.0,0.0,0.0,4.023,Asia,Eastern Asia
Taiwan,TWN,1978,0.0,0.0,0.0,4.966,Asia,Eastern Asia
Taiwan,TWN,1979,0.0,0.0,0.0,4.567,Asia,Eastern Asia
Taiwan,TWN,1980,0.0,0.0,0.0,2.926,Asia,Eastern Asia
Taiwan,TWN,1981,0.0,0.0,0.0,4.791,Asia,Eastern Asia
Taiwan,TWN,1982,0.0,0.0,0.00828249,4.781224244,Asia,Eastern Asia
Taiwan,TWN,1983,0.0,0.0,0.004545145,4.987750139,Asia,Eastern Asia
Taiwan,TWN,1984,0.0,0.0,0.00350599,4.385302057,Asia,Eastern Asia
Taiwan,TWN,1985,0.0,0.0,0.00295588,6.00112974,Asia,Eastern Asia
Taiwan,TWN,1986,0.0,0.0,0.0045321,6.129921331,Asia,Eastern Asia
Taiwan,TWN,1987,0.0,0.0,0.0028272,5.508951108,Asia,Eastern Asia
Taiwan,TWN,1988,0.0,0.0,0.00310436,4.673865646,Asia,Eastern Asia
Taiwan,TWN,1989,0.0,0.0,0.31721424,4.863455304,Asia,Eastern Asia
Taiwan,TWN,1990,0.0,0.0,0.3461438,6.3811797,Asia,Eastern Asia
Taiwan,TWN,1991,0.0,0.0,0.394528202,3.853647314,Asia,Eastern Asia
Taiwan,TWN,1992,0.0,0.0,0.42111909,6.555992856,Asia,Eastern Asia
Taiwan,TWN,1993,0.0,0.0,0.36348286,4.108831117,Asia,Eastern Asia
Taiwan,TWN,1994,0.0,0.0,0.38535519,5.061525136,Asia,Eastern Asia
Taiwan,TWN,1995,0.0,0.0,0.516788615,4.839462002,Asia,Eastern Asia
Taiwan,TWN,1996,0.0,0.0,0.595200458,4.743054158,Asia,Eastern Asia
Taiwan,TWN,1997,0.0,0.0,0.520269522,5.245482337,Asia,Eastern Asia
Taiwan,TWN,1998,0.0,0.0,0.617226845,6.201857491,Asia,Eastern Asia
Taiwan,TWN,1999,0.0,0.0,0.753077587,5.051024715,Asia,Eastern Asia
Taiwan,TWN,2000,0.00138286,0.00012,1.05812879,4.559980352,Asia,Eastern Asia
Taiwan,TWN,2001,0.012228773,0.000264,1.364907839,5.090297834,Asia,Eastern Asia
Taiwan,TWN,2002,0.015879599,0.000348,1.725715188,2.778901093,Asia,Eastern Asia
Taiwan,TWN,2003,0.02376162,0.000461,1.789127978,3.03451643,Asia,Eastern Asia
Taiwan,TWN,2004,0.025252811,0.000584,1.8475166,3.209869181,Asia,Eastern Asia
Taiwan,TWN,2005,0.091300426,0.00096,1.848429219,4.071373596,Asia,Eastern Asia
Taiwan,TWN,2006,0.276074732,0.001457,1.84917816,4.088350767,Asia,Eastern Asia
Taiwan,TWN,2007,0.439534507,0.00218,1.882276009,4.417549905,Asia,Eastern Asia
Taiwan,TWN,2008,0.588265167,0.004473143,1.815817719,4.305105175,Asia,Eastern Asia
Taiwan,TWN,2009,0.786635449,0.009112535,1.746686423,3.74828819,Asia,Eastern Asia
Taiwan,TWN,2010,1.026337795,0.021727004,1.832937199,4.194101306,Asia,Eastern Asia
Taiwan,TWN,2011,1.492676671,0.061622537,1.834204401,3.999726499,Asia,Eastern Asia
Taiwan,TWN,2012,1.413468482,0.159869831,1.834369061,5.669557962,Asia,Eastern Asia
Taiwan,TWN,2013,1.640007611,0.321096236,1.841204156,5.422889721,Asia,Eastern Asia
Taiwan,TWN,2014,1.500484383,0.528762129,1.911959253,4.317861918,Asia,Eastern Asia
Taiwan,TWN,2015,1.525235707,0.850267948,1.938298994,4.470146125,Asia,Eastern Asia
Taiwan,TWN,2016,1.457101846,1.10900465,1.903696737,6.562040858,Asia,Eastern Asia
Taiwan,TWN,2017,1.722458624,1.667452949,1.85819815,5.446814787,Asia,Eastern Asia
Taiwan,TWN,2018,1.706844213,2.712035669,1.964694731,4.481584152,Asia,Eastern Asia
Taiwan,TWN,2019,1.892231712,4.014341974,1.980636367,5.544795913,Asia,Eastern Asia
Taiwan,TWN,2020,2.289288107,6.085793133,1.941811131,3.02200535,Asia,Eastern Asia
Thailand,THA,1965,0.0,0.0,0.0,0.841,Asia,South-eastern Asia
Thailand,THA,1966,0.0,0.0,0.0,1.064,Asia,South-eastern Asia
Thailand,THA,1967,0.0,0.0,0.0,1.368,Asia,South-eastern Asia
Thailand,THA,1968,0.0,0.0,0.0,1.405,Asia,South-eastern Asia
Thailand,THA,1969,0.0,0.0,0.0,1.046,Asia,South-eastern Asia
Thailand,THA,1970,0.0,0.0,0.0,1.787,Asia,South-eastern Asia
Thailand,THA,1971,0.0,0.0,0.0,2.048,Asia,South-eastern Asia
Thailand,THA,1972,0.0,0.0,0.0,1.728,Asia,South-eastern Asia
Thailand,THA,1973,0.0,0.0,0.0,1.88,Asia,South-eastern Asia
Thailand,THA,1974,0.0,0.0,0.0,2.458,Asia,South-eastern Asia
Thailand,THA,1975,0.0,0.0,0.0,3.399,Asia,South-eastern Asia
Thailand,THA,1976,0.0,0.0,0.0,3.637,Asia,South-eastern Asia
Thailand,THA,1977,0.0,0.0,0.0,3.265,Asia,South-eastern Asia
Thailand,THA,1978,0.0,0.0,0.0,2.11,Asia,South-eastern Asia
Thailand,THA,1979,0.0,0.0,0.0,3.263,Asia,South-eastern Asia
Thailand,THA,1980,0.0,0.0,0.0,1.273,Asia,South-eastern Asia
Thailand,THA,1981,0.0,0.0,0.0,2.974,Asia,South-eastern Asia
Thailand,THA,1982,0.0,0.0,0.0,3.836,Asia,South-eastern Asia
Thailand,THA,1983,0.0,0.0,0.0,3.66,Asia,South-eastern Asia
Thailand,THA,1984,0.0,0.0,0.0,4.081,Asia,South-eastern Asia
Thailand,THA,1985,0.0,0.0,0.0,3.691,Asia,South-eastern Asia
